"category","ingredient","concern","quantity","proportion"
"baby-wipes","edta","low",35,0.203488372093023
"baby-wipes","ethyl-paraben","low",7,0.0406976744186047
"baby-wipes","geraniol","low",1,0.00581395348837209
"baby-wipes","glucose","low",1,0.00581395348837209
"baby-wipes","iodopropynyl-butylcarbamate","low",49,0.284883720930233
"baby-wipes","linalool","low",1,0.00581395348837209
"baby-wipes","maleic-acid","low",21,0.122093023255814
"baby-wipes","matricaria-extract","low",1,0.00581395348837209
"baby-wipes","methyl-paraben","low",67,0.38953488372093
"baby-wipes","methylisothiazolinone","low",19,0.11046511627907
"baby-wipes","mineral-oil","low",3,0.0174418604651163
"baby-wipes","orange-oil","low",1,0.00581395348837209
"baby-wipes","potassium","low",1,0.00581395348837209
"baby-wipes","propyl-gallate","low",1,0.00581395348837209
"baby-wipes","propyl-paraben","low",17,0.0988372093023256
"baby-wipes","quaternium-15","low",7,0.0406976744186047
"baby-wipes","sodium-acrylate","low",6,0.0348837209302326
"baby-wipes","sodium-benzoate","low",36,0.209302325581395
"baby-wipes","sodium-cocoyl-isothionate","low",1,0.00581395348837209
"baby-wipes","sodium-hydroxide","low",3,0.0174418604651163
"baby-wipes","sodium-hydroxymethylglycinate","low",24,0.13953488372093
"baby-wipes","sodium-laureth-sulfate","low",1,0.00581395348837209
"baby-wipes","tetrasodium-edta","low",26,0.151162790697674
"bubble-bath","benzophenone","high",4,0.0117994100294985
"bubble-bath","cocamide-dea","high",68,0.200589970501475
"bubble-bath","dandc-red-no-5","high",1,0.00294985250737463
"bubble-bath","diethanolamine","high",2,0.00589970501474926
"bubble-bath","butylated-hydroxytoluene","medium",5,0.0147492625368732
"bubble-bath","eugenol","medium",15,0.0442477876106195
"bubble-bath","limonene","medium",82,0.24188790560472
"bubble-bath","phenoxyethanol","medium",37,0.109144542772861
"bubble-bath","propylene-glycol","medium",56,0.165191740412979
"bubble-bath","triethanolamine","medium",9,0.0265486725663717
"bubble-bath","adipic-acid","low",3,0.00884955752212389
"bubble-bath","ammonium-chloride","low",3,0.00884955752212389
"bubble-bath","ammonium-laureth-sulfate","low",6,0.0176991150442478
"bubble-bath","amyl-cinnamate","low",1,0.00294985250737463
"bubble-bath","anthemis-nobilis-chamomile-flower","low",4,0.0117994100294985
"bubble-bath","benzoic-acid","low",2,0.00589970501474926
"bubble-bath","benzyl-benzoate","low",21,0.0619469026548673
"bubble-bath","benzyl-salicylate","low",17,0.0501474926253687
"bubble-bath","butane","low",1,0.00294985250737463
"bubble-bath","butyl-paraben","low",1,0.00294985250737463
"bubble-bath","chamomile","low",6,0.0176991150442478
"bubble-bath","chamomile-compounds","low",12,0.0353982300884956
"bubble-bath","chamomile-extract","low",29,0.0855457227138643
"bubble-bath","chamomile-matricaria-recutita-flowers","low",1,0.00294985250737463
"bubble-bath","cinnamaldehyde","low",5,0.0147492625368732
"bubble-bath","cinnamon","low",4,0.0117994100294985
"bubble-bath","cinnamyl-alcohol","low",1,0.00294985250737463
"bubble-bath","citral","low",14,0.0412979351032448
"bubble-bath","citronellol","low",40,0.117994100294985
"bubble-bath","cocamidopropyl-betaine","low",175,0.51622418879056
"bubble-bath","coumarin","low",12,0.0353982300884956
"bubble-bath","denatonium-benzoate","low",4,0.0117994100294985
"bubble-bath","diazolidinylurea","low",4,0.0117994100294985
"bubble-bath","disodium-edta","low",85,0.250737463126844
"bubble-bath","dmdm-hydantoin","low",28,0.0825958702064897
"bubble-bath","edta","low",24,0.0707964601769911
"bubble-bath","ethyl-paraben","low",1,0.00294985250737463
"bubble-bath","farnesol","low",2,0.00589970501474926
"bubble-bath","geraniol","low",32,0.0943952802359882
"bubble-bath","glucose","low",5,0.0147492625368732
"bubble-bath","guar-gum","low",5,0.0147492625368732
"bubble-bath","hexyl-cinnamal","low",27,0.079646017699115
"bubble-bath","hops","low",1,0.00294985250737463
"bubble-bath","hydroxycitronellal","low",10,0.0294985250737463
"bubble-bath","imidazolidinyl-urea","low",4,0.0117994100294985
"bubble-bath","isoeugenol","low",1,0.00294985250737463
"bubble-bath","lanolin","low",2,0.00589970501474926
"bubble-bath","lecithin","low",5,0.0147492625368732
"bubble-bath","linalool","low",78,0.230088495575221
"bubble-bath","magnesium-ii-nitrate","low",9,0.0265486725663717
"bubble-bath","martricaria","low",1,0.00294985250737463
"bubble-bath","matricaria-extract","low",8,0.023598820058997
"bubble-bath","methyl-paraben","low",20,0.0589970501474926
"bubble-bath","methylisothiazolinone","low",93,0.274336283185841
"bubble-bath","mica","low",4,0.0117994100294985
"bubble-bath","mineral-oil","low",2,0.00589970501474926
"bubble-bath","orange-oil","low",10,0.0294985250737463
"bubble-bath","phosphoric-acid","low",17,0.0501474926253687
"bubble-bath","pine-oil","low",2,0.00589970501474926
"bubble-bath","polyethylene-glycol","low",1,0.00294985250737463
"bubble-bath","propane","low",1,0.00294985250737463
"bubble-bath","propyl-paraben","low",18,0.0530973451327434
"bubble-bath","quaternium-15","low",6,0.0176991150442478
"bubble-bath","salicylic-acid","low",1,0.00294985250737463
"bubble-bath","sodium","low",1,0.00294985250737463
"bubble-bath","sodium-benzoate","low",32,0.0943952802359882
"bubble-bath","sodium-bisulfate","low",1,0.00294985250737463
"bubble-bath","sodium-carbonate","low",3,0.00884955752212389
"bubble-bath","sodium-cocoyl-isothionate","low",15,0.0442477876106195
"bubble-bath","sodium-hydroxide","low",38,0.112094395280236
"bubble-bath","sodium-hydroxymethylglycinate","low",6,0.0176991150442478
"bubble-bath","sodium-laureth-sulfate","low",164,0.48377581120944
"bubble-bath","sodium-lauryl-sulfate","low",26,0.0766961651917404
"bubble-bath","sorbic-acid","low",6,0.0176991150442478
"bubble-bath","tetrasodium-edta","low",19,0.056047197640118
"bubble-bath","trisodium-edta","low",1,0.00294985250737463
"conditioner","benzophenone","high",15,0.00412427825130602
"conditioner","butylated-hydroxyanisole","high",29,0.00797360461919164
"conditioner","cocamide-dea","high",7,0.00192466318394281
"conditioner","formaldehyde","high",2,0.000549903766840803
"conditioner","phosphorus","high",1,0.000274951883420401
"conditioner","spironolactone","high",1,0.000274951883420401
"conditioner","triclosan","high",3,0.000824855650261204
"conditioner","2-aminophenol","medium",2,0.000549903766840803
"conditioner","alkyl-dimethyl-benzyl-ammonium","medium",9,0.00247456695078361
"conditioner","ammonia","medium",1,0.000274951883420401
"conditioner","benzocaine","medium",1,0.000274951883420401
"conditioner","bronopol","medium",31,0.00852350838603244
"conditioner","butylated-hydroxytoluene","medium",77,0.0211712950233709
"conditioner","chlorhexidine","medium",15,0.00412427825130602
"conditioner","dimethylamine","medium",13,0.00357437448446522
"conditioner","eugenol","medium",42,0.0115479791036569
"conditioner","glutaraldehyde","medium",1,0.000274951883420401
"conditioner","hexamethylene-tetramine","medium",1,0.000274951883420401
"conditioner","hydrochloric-acid","medium",4,0.00109980753368161
"conditioner","hydroquinone","medium",1,0.000274951883420401
"conditioner","iron","medium",1,0.000274951883420401
"conditioner","limonene","medium",478,0.131427000274952
"conditioner","manganese","medium",6,0.00164971130052241
"conditioner","nonoxynol","medium",1,0.000274951883420401
"conditioner","para-phenylenediamine","medium",3,0.000824855650261204
"conditioner","phenoxyethanol","medium",741,0.203739345614517
"conditioner","polystyrene","medium",5,0.00137475941710201
"conditioner","propylene-glycol","medium",979,0.269177893868573
"conditioner","resorcinol","medium",2,0.000549903766840803
"conditioner","sodium-metabisulfite","medium",6,0.00164971130052241
"conditioner","tin-oxide","medium",8,0.00219961506736321
"conditioner","triethanolamine","medium",131,0.0360186967280726
"conditioner","zinc","medium",3,0.000824855650261204
"conditioner","zinc-chloride","medium",14,0.00384932636788562
"conditioner","1-hexadecanol","low",6,0.00164971130052241
"conditioner","2-2-butoxyethoxy_ethanol","low",1,0.000274951883420401
"conditioner","4-chloro-3_5-xylenol","low",5,0.00137475941710201
"conditioner","6-hydroxyindole","low",2,0.000549903766840803
"conditioner","acetic-acid","low",1,0.000274951883420401
"conditioner","adipic-acid","low",21,0.00577398955182843
"conditioner","alcohols-c10-16","low",3,0.000824855650261204
"conditioner","amino-methyl-propanol","low",70,0.0192466318394281
"conditioner","ammonium-chloride","low",8,0.00219961506736321
"conditioner","ammonium-hydroxide","low",6,0.00164971130052241
"conditioner","ammonium-laureth-sulfate","low",8,0.00219961506736321
"conditioner","amodimethicone-tallowtrimonium-chloride-nonoxynol","low",1,0.000274951883420401
"conditioner","amyl-acetate-mixed-isomers","low",1,0.000274951883420401
"conditioner","amyl-cinnamate","low",32,0.00879846026945285
"conditioner","anthemis-nobilis-chamomile-flower","low",6,0.00164971130052241
"conditioner","azelaic-acid","low",1,0.000274951883420401
"conditioner","benzalkonium-chloride","low",14,0.00384932636788562
"conditioner","benzoic-acid","low",38,0.0104481715699753
"conditioner","benzyl-benzoate","low",108,0.0296948034094034
"conditioner","benzyl-cinnamate","low",1,0.000274951883420401
"conditioner","benzyl-salicylate","low",156,0.0428924938135826
"conditioner","boron-nitride","low",1,0.000274951883420401
"conditioner","bromelain","low",26,0.00714874896893044
"conditioner","butane","low",4,0.00109980753368161
"conditioner","butyl-acetate","low",1,0.000274951883420401
"conditioner","butyl-paraben","low",115,0.0316194665933462
"conditioner","c14-15-alcohols","low",8,0.00219961506736321
"conditioner","calcium-chloride","low",10,0.00274951883420401
"conditioner","calcium-hydroxide","low",4,0.00109980753368161
"conditioner","calcium-oxide","low",2,0.000549903766840803
"conditioner","carmine","low",3,0.000824855650261204
"conditioner","carrageenan","low",8,0.00219961506736321
"conditioner","cetyltrimethylammonium-bromide","low",1,0.000274951883420401
"conditioner","chamomile","low",9,0.00247456695078361
"conditioner","chamomile-compounds","low",42,0.0115479791036569
"conditioner","chamomile-extract","low",207,0.0569150398680231
"conditioner","chamomile-matricaria-recutita-flowers","low",5,0.00137475941710201
"conditioner","cinnamaldehyde","low",7,0.00192466318394281
"conditioner","cinnamon","low",7,0.00192466318394281
"conditioner","cinnamyl-alcohol","low",8,0.00219961506736321
"conditioner","citral","low",73,0.0200714874896893
"conditioner","citronellol","low",221,0.0607643662359087
"conditioner","cocamidopropyl-betaine","low",63,0.0173219686554853
"conditioner","collagen","low",37,0.0101732196865549
"conditioner","collodion","low",1,0.000274951883420401
"conditioner","coumarin","low",110,0.0302447071762442
"conditioner","cyclotetrasiloxane-octamethyl","low",2,0.000549903766840803
"conditioner","diazolidinylurea","low",247,0.0679131152048392
"conditioner","disodium-edta","low",572,0.15727247731647
"conditioner","distillate_petroleum-hydrotreated-light","low",1,0.000274951883420401
"conditioner","dmdm-hydantoin","low",653,0.179543579873522
"conditioner","edta","low",445,0.122353588122079
"conditioner","ergocalciferol","low",28,0.00769865273577124
"conditioner","ether","low",2,0.000549903766840803
"conditioner","ethyl-paraben","low",141,0.0387682155622766
"conditioner","farnesol","low",4,0.00109980753368161
"conditioner","fenugreek","low",6,0.00164971130052241
"conditioner","fumaric-acid","low",1,0.000274951883420401
"conditioner","geraniol","low",168,0.0461919164146274
"conditioner","german-chamomile","low",1,0.000274951883420401
"conditioner","glucose","low",24,0.00659884520208963
"conditioner","glyoxylic-acid","low",2,0.000549903766840803
"conditioner","guar-gum","low",52,0.0142974979378609
"conditioner","gum-arabic","low",2,0.000549903766840803
"conditioner","henna","low",27,0.00742370085235084
"conditioner","hexadecyltrimethylammonium-bromide","low",35,0.00962331591971405
"conditioner","hexyl-cinnamal","low",304,0.083585372559802
"conditioner","hexylene-glycol","low",53,0.0145724498212813
"conditioner","hops","low",16,0.00439923013472642
"conditioner","hydrogen-peroxide","low",18,0.00494913390156723
"conditioner","hydroxycitronellal","low",93,0.0255705251580973
"conditioner","imidazolidinyl-urea","low",88,0.0241957657409953
"conditioner","iodine","low",2,0.000549903766840803
"conditioner","iodopropynyl-butylcarbamate","low",146,0.0401429749793786
"conditioner","isobutyl-acetate","low",1,0.000274951883420401
"conditioner","isoeugenol","low",11,0.00302447071762442
"conditioner","isopentyl-acetate","low",1,0.000274951883420401
"conditioner","isopropyl-alcohol","low",140,0.0384932636788562
"conditioner","kaolin","low",9,0.00247456695078361
"conditioner","lanolin","low",184,0.0505911465493539
"conditioner","lauric-acid","low",5,0.00137475941710201
"conditioner","lecithin","low",195,0.0536156172669783
"conditioner","linalool","low",509,0.139950508660984
"conditioner","linseed-oil","low",17,0.00467418201814682
"conditioner","lysine-magnesium-asorbyl-phosphate","low",5,0.00137475941710201
"conditioner","magnesium","low",1,0.000274951883420401
"conditioner","magnesium-acetate","low",2,0.000549903766840803
"conditioner","magnesium-aspartate","low",3,0.000824855650261204
"conditioner","magnesium-citrate","low",18,0.00494913390156723
"conditioner","magnesium-gluconate","low",2,0.000549903766840803
"conditioner","magnesium-ii-nitrate","low",10,0.00274951883420401
"conditioner","magnesium-nitrate-hexahydrate","low",8,0.00219961506736321
"conditioner","magnesium-pca","low",4,0.00109980753368161
"conditioner","magnesium-stearate","low",1,0.000274951883420401
"conditioner","maleic-acid","low",22,0.00604894143524883
"conditioner","matricaria-extract","low",57,0.0156722573549629
"conditioner","methyl-lactate","low",5,0.00137475941710201
"conditioner","methyl-paraben","low",1094,0.300797360461919
"conditioner","methylisothiazolinone","low",612,0.168270552653286
"conditioner","mica","low",55,0.0151223535881221
"conditioner","mineral-oil","low",303,0.0833104206763816
"conditioner","n-propanol","low",1,0.000274951883420401
"conditioner","nonoxynol-10","low",29,0.00797360461919164
"conditioner","nonoxynol-12","low",1,0.000274951883420401
"conditioner","nonoxynol-15","low",1,0.000274951883420401
"conditioner","nonoxynol-9","low",1,0.000274951883420401
"conditioner","octadecanol","low",1,0.000274951883420401
"conditioner","octyl-dimethyl-paba","low",7,0.00192466318394281
"conditioner","orange-oil","low",80,0.0219961506736321
"conditioner","p-methylaminophenol-sulfate","low",2,0.000549903766840803
"conditioner","paba","low",2,0.000549903766840803
"conditioner","papain","low",26,0.00714874896893044
"conditioner","parabens","low",10,0.00274951883420401
"conditioner","pectin","low",3,0.000824855650261204
"conditioner","petroleum-distillates-hydrotreated-middle","low",2,0.000549903766840803
"conditioner","phosphoric-acid","low",49,0.0134726422875997
"conditioner","phosphorous-acid","low",1,0.000274951883420401
"conditioner","polyethylene-glycol","low",21,0.00577398955182843
"conditioner","polymethyl-methacrylate","low",4,0.00109980753368161
"conditioner","polypropylene-glycol","low",3,0.000824855650261204
"conditioner","potassium","low",1,0.000274951883420401
"conditioner","potassium-benzoate","low",1,0.000274951883420401
"conditioner","potassium-hydroxide","low",9,0.00247456695078361
"conditioner","propane","low",20,0.00549903766840803
"conditioner","propyl-gallate","low",2,0.000549903766840803
"conditioner","propyl-paraben","low",708,0.194665933461644
"conditioner","propylene","low",8,0.00219961506736321
"conditioner","propylene-carbonate","low",1,0.000274951883420401
"conditioner","proteases","low",3,0.000824855650261204
"conditioner","quaternium-15","low",132,0.036293648611493
"conditioner","rose-hips","low",5,0.00137475941710201
"conditioner","salicylic-acid","low",43,0.0118229309870773
"conditioner","silver","low",1,0.000274951883420401
"conditioner","sodium","low",1,0.000274951883420401
"conditioner","sodium-acrylate","low",1,0.000274951883420401
